skill_name,domain,attack_id,technique_name,is_subtechnique,attack_url,stix_id,attack_version,modified
attack-ent-t1558-002-silver-ticket,enterprise,T1558.002,Silver Ticket,true,https://attack.mitre.org/techniques/T1558/002,attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27,1.1,2025-10-24T17:49:26.177Z
attack-ent-t1558-003-kerberoasting,enterprise,T1558.003,Kerberoasting,true,https://attack.mitre.org/techniques/T1558/003,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,1.3,2025-10-24T17:49:36.038Z
attack-ent-t1558-004-as-rep-roasting,enterprise,T1558.004,AS-REP Roasting,true,https://attack.mitre.org/techniques/T1558/004,attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b,1.2,2025-10-24T17:48:39.884Z
attack-ent-t1558-005-ccache-files,enterprise,T1558.005,Ccache Files,true,https://attack.mitre.org/techniques/T1558/005,attack-pattern--394220d9-8efc-4252-9040-664f7b115be6,1.0,2025-04-15T21:56:03.788Z
attack-ent-t1559-inter-process-communication,enterprise,T1559,Inter-Process Communication,false,https://attack.mitre.org/techniques/T1559,attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,1.4,2025-10-24T17:49:13.194Z
attack-ent-t1559-001-component-object-model,enterprise,T1559.001,Component Object Model,true,https://attack.mitre.org/techniques/T1559/001,attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,1.2,2025-10-24T17:48:35.814Z
attack-ent-t1559-002-dynamic-data-exchange,enterprise,T1559.002,Dynamic Data Exchange,true,https://attack.mitre.org/techniques/T1559/002,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,1.4,2025-10-24T17:48:31.581Z
attack-ent-t1559-003-xpc-services,enterprise,T1559.003,XPC Services,true,https://attack.mitre.org/techniques/T1559/003,attack-pattern--8252f135-ed26-4ce1-ae61-f26e94429a19,1.1,2025-04-15T19:58:47.031Z
attack-ent-t1560-archive-collected-data,enterprise,T1560,Archive Collected Data,false,https://attack.mitre.org/techniques/T1560,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,1.0,2025-10-24T17:48:48.023Z
attack-ent-t1560-001-archive-via-utility,enterprise,T1560.001,Archive via Utility,true,https://attack.mitre.org/techniques/T1560/001,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662,1.3,2025-10-24T17:48:19.477Z
attack-ent-t1560-002-archive-via-library,enterprise,T1560.002,Archive via Library,true,https://attack.mitre.org/techniques/T1560/002,attack-pattern--41868330-6ee2-4d0f-b743-9f2294c3c9b6,1.0,2025-10-24T17:48:42.345Z
attack-ent-t1560-003-archive-via-custom-method,enterprise,T1560.003,Archive via Custom Method,true,https://attack.mitre.org/techniques/T1560/003,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,1.0,2025-10-24T17:48:26.190Z
attack-ent-t1561-disk-wipe,enterprise,T1561,Disk Wipe,false,https://attack.mitre.org/techniques/T1561,attack-pattern--1988cc35-ced8-4dad-b2d1-7628488fa967,1.2,2025-10-24T17:48:27.697Z
attack-ent-t1561-001-disk-content-wipe,enterprise,T1561.001,Disk Content Wipe,true,https://attack.mitre.org/techniques/T1561/001,attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac,1.2,2025-10-24T17:49:38.983Z
attack-ent-t1561-002-disk-structure-wipe,enterprise,T1561.002,Disk Structure Wipe,true,https://attack.mitre.org/techniques/T1561/002,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,1.2,2025-10-24T17:48:22.482Z
attack-ent-t1563-remote-service-session-hijacking,enterprise,T1563,Remote Service Session Hijacking,false,https://attack.mitre.org/techniques/T1563,attack-pattern--5b0ad6f8-6a16-4966-a4ef-d09ea6e2a9f5,1.1,2025-10-24T17:48:50.118Z
attack-ent-t1563-001-ssh-hijacking,enterprise,T1563.001,SSH Hijacking,true,https://attack.mitre.org/techniques/T1563/001,attack-pattern--4d2a5b3e-340d-4600-9123-309dd63c9bf8,1.1,2025-10-24T17:48:45.240Z
attack-ent-t1563-002-rdp-hijacking,enterprise,T1563.002,RDP Hijacking,true,https://attack.mitre.org/techniques/T1563/002,attack-pattern--e0033c16-a07e-48aa-8204-7c3ca669998c,1.1,2025-10-24T17:49:30.049Z
attack-ent-t1564-hide-artifacts,enterprise,T1564,Hide Artifacts,false,https://attack.mitre.org/techniques/T1564,attack-pattern--22905430-4901-4c2a-84f6-98243cb173f8,2.0,2026-04-15T20:17:25.231Z
attack-ent-t1564-001-hidden-files-and-directories,enterprise,T1564.001,Hidden Files and Directories,true,https://attack.mitre.org/techniques/T1564/001,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,2.0,2026-04-15T20:23:13.914Z
attack-ent-t1564-002-hidden-users,enterprise,T1564.002,Hidden Users,true,https://attack.mitre.org/techniques/T1564/002,attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d,2.0,2026-04-15T20:23:44.205Z
attack-ent-t1564-003-hidden-window,enterprise,T1564.003,Hidden Window,true,https://attack.mitre.org/techniques/T1564/003,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,2.0,2026-04-15T20:23:51.965Z
attack-ent-t1564-004-ntfs-file-attributes,enterprise,T1564.004,NTFS File Attributes,true,https://attack.mitre.org/techniques/T1564/004,attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,2.0,2026-04-15T20:24:50.745Z
attack-ent-t1564-005-hidden-file-system,enterprise,T1564.005,Hidden File System,true,https://attack.mitre.org/techniques/T1564/005,attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04,2.0,2026-04-15T20:22:45.621Z
attack-ent-t1564-006-run-virtual-instance,enterprise,T1564.006,Run Virtual Instance,true,https://attack.mitre.org/techniques/T1564/006,attack-pattern--b5327dd1-6bf9-4785-a199-25bcbd1f4a9d,2.0,2026-04-15T20:26:04.116Z
attack-ent-t1564-007-vba-stomping,enterprise,T1564.007,VBA Stomping,true,https://attack.mitre.org/techniques/T1564/007,attack-pattern--c898c4b5-bf36-4e6e-a4ad-5b8c4c13e35b,2.0,2026-04-15T20:26:09.220Z
attack-ent-t1564-008-email-hiding-rules,enterprise,T1564.008,Email Hiding Rules,true,https://attack.mitre.org/techniques/T1564/008,attack-pattern--0cf55441-b176-4332-89e7-2c4c7799d0ff,2.0,2026-04-15T20:18:10.251Z
attack-ent-t1564-009-resource-forking,enterprise,T1564.009,Resource Forking,true,https://attack.mitre.org/techniques/T1564/009,attack-pattern--b22e5153-ac28-4cc6-865c-2054e36285cb,2.0,2026-04-15T20:25:32.891Z
attack-ent-t1564-010-process-argument-spoofing,enterprise,T1564.010,Process Argument Spoofing,true,https://attack.mitre.org/techniques/T1564/010,attack-pattern--ffe59ad3-ad9b-4b9f-b74f-5beb3c309dc1,2.0,2026-04-15T20:25:25.946Z
attack-ent-t1564-011-ignore-process-interrupts,enterprise,T1564.011,Ignore Process Interrupts,true,https://attack.mitre.org/techniques/T1564/011,attack-pattern--4a2975db-414e-4c0c-bd92-775987514b4b,2.0,2026-04-15T20:24:37.027Z
attack-ent-t1564-012-file-path-exclusions,enterprise,T1564.012,File/Path Exclusions,true,https://attack.mitre.org/techniques/T1564/012,attack-pattern--09b008a9-b4eb-462a-a751-a0eb58050cd9,2.0,2026-04-16T19:21:42.768Z
attack-ent-t1564-013-bind-mounts,enterprise,T1564.013,Bind Mounts,true,https://attack.mitre.org/techniques/T1564/013,attack-pattern--5bd41255-a224-4425-a2e2-e9d293eafe1c,2.0,2026-04-15T20:17:48.263Z
attack-ent-t1564-014-extended-attributes,enterprise,T1564.014,Extended Attributes,true,https://attack.mitre.org/techniques/T1564/014,attack-pattern--762e6f29-a62f-4d96-91ed-d0073181431f,2.0,2026-04-15T20:19:25.896Z
attack-ent-t1565-data-manipulation,enterprise,T1565,Data Manipulation,false,https://attack.mitre.org/techniques/T1565,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,1.1,2026-01-20T15:10:23.526Z
attack-ent-t1565-001-stored-data-manipulation,enterprise,T1565.001,Stored Data Manipulation,true,https://attack.mitre.org/techniques/T1565/001,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,1.1,2025-11-13T19:21:05.131Z
attack-ent-t1565-002-transmitted-data-manipulation,enterprise,T1565.002,Transmitted Data Manipulation,true,https://attack.mitre.org/techniques/T1565/002,attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,1.1,2025-11-13T19:21:05.133Z
attack-ent-t1565-003-runtime-data-manipulation,enterprise,T1565.003,Runtime Data Manipulation,true,https://attack.mitre.org/techniques/T1565/003,attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,1.2,2025-11-13T19:21:05.132Z
attack-ent-t1566-phishing,enterprise,T1566,Phishing,false,https://attack.mitre.org/techniques/T1566,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b,2.7,2026-04-17T16:14:54.713Z
attack-ent-t1566-001-spearphishing-attachment,enterprise,T1566.001,Spearphishing Attachment,true,https://attack.mitre.org/techniques/T1566/001,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,2.2,2025-10-24T17:48:35.522Z
attack-ent-t1566-002-spearphishing-link,enterprise,T1566.002,Spearphishing Link,true,https://attack.mitre.org/techniques/T1566/002,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,2.8,2025-10-24T17:48:34.123Z
attack-ent-t1566-003-spearphishing-via-service,enterprise,T1566.003,Spearphishing via Service,true,https://attack.mitre.org/techniques/T1566/003,attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317,2.0,2025-10-24T17:49:37.487Z
attack-ent-t1566-004-spearphishing-voice,enterprise,T1566.004,Spearphishing Voice,true,https://attack.mitre.org/techniques/T1566/004,attack-pattern--bb5e59c4-abe7-40c7-8196-e373cb1e5974,1.2,2026-04-17T16:04:48.737Z
attack-ent-t1567-exfiltration-over-web-service,enterprise,T1567,Exfiltration Over Web Service,false,https://attack.mitre.org/techniques/T1567,attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,1.5,2025-10-24T17:48:42.061Z
attack-ent-t1567-001-exfiltration-to-code-repository,enterprise,T1567.001,Exfiltration to Code Repository,true,https://attack.mitre.org/techniques/T1567/001,attack-pattern--86a96bf6-cf8b-411c-aaeb-8959944d64f7,1.2,2025-10-24T17:49:04.207Z
attack-ent-t1567-002-exfiltration-to-cloud-storage,enterprise,T1567.002,Exfiltration to Cloud Storage,true,https://attack.mitre.org/techniques/T1567/002,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b,1.3,2025-10-24T17:49:19.048Z
attack-ent-t1567-003-exfiltration-to-text-storage-sites,enterprise,T1567.003,Exfiltration to Text Storage Sites,true,https://attack.mitre.org/techniques/T1567/003,attack-pattern--ba04e672-da86-4e69-aa15-0eca5db25f43,1.1,2025-04-15T19:59:01.716Z
attack-ent-t1567-004-exfiltration-over-webhook,enterprise,T1567.004,Exfiltration Over Webhook,true,https://attack.mitre.org/techniques/T1567/004,attack-pattern--43f2776f-b4bd-4118-94b8-fee47e69676d,1.2,2025-04-15T19:58:26.901Z
attack-ent-t1568-dynamic-resolution,enterprise,T1568,Dynamic Resolution,false,https://attack.mitre.org/techniques/T1568,attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,1.1,2025-10-24T17:49:00.128Z
attack-ent-t1568-001-fast-flux-dns,enterprise,T1568.001,Fast Flux DNS,true,https://attack.mitre.org/techniques/T1568/001,attack-pattern--29ba5a15-3b7b-4732-b817-65ea8f6468e6,1.1,2025-10-24T17:48:33.501Z
attack-ent-t1568-002-domain-generation-algorithms,enterprise,T1568.002,Domain Generation Algorithms,true,https://attack.mitre.org/techniques/T1568/002,attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd,1.2,2025-10-24T17:48:25.458Z
attack-ent-t1568-003-dns-calculation,enterprise,T1568.003,DNS Calculation,true,https://attack.mitre.org/techniques/T1568/003,attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1,1.1,2025-10-24T17:49:03.093Z
attack-ent-t1569-system-services,enterprise,T1569,System Services,false,https://attack.mitre.org/techniques/T1569,attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253,1.4,2025-10-24T17:49:25.548Z
attack-ent-t1569-001-launchctl,enterprise,T1569.001,Launchctl,true,https://attack.mitre.org/techniques/T1569/001,attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d,1.3,2025-10-24T17:49:02.098Z
attack-ent-t1569-002-service-execution,enterprise,T1569.002,Service Execution,true,https://attack.mitre.org/techniques/T1569/002,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,1.3,2025-10-24T17:49:35.506Z
attack-ent-t1569-003-systemctl,enterprise,T1569.003,Systemctl,true,https://attack.mitre.org/techniques/T1569/003,attack-pattern--4b46767d-4a61-4f30-995e-c19a75c2e536,1.0,2025-04-15T19:58:28.694Z
attack-ent-t1570-lateral-tool-transfer,enterprise,T1570,Lateral Tool Transfer,false,https://attack.mitre.org/techniques/T1570,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,1.4,2025-10-24T17:49:19.137Z
attack-ent-t1571-non-standard-port,enterprise,T1571,Non-Standard Port,false,https://attack.mitre.org/techniques/T1571,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,1.3,2025-10-24T17:49:14.187Z
attack-ent-t1572-protocol-tunneling,enterprise,T1572,Protocol Tunneling,false,https://attack.mitre.org/techniques/T1572,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,1.1,2025-10-24T17:48:45.888Z
attack-ent-t1573-encrypted-channel,enterprise,T1573,Encrypted Channel,false,https://attack.mitre.org/techniques/T1573,attack-pattern--b8902400-e6c5-4ba2-95aa-2d35b442b118,1.2,2025-10-24T17:49:17.042Z
attack-ent-t1573-001-symmetric-cryptography,enterprise,T1573.001,Symmetric Cryptography,true,https://attack.mitre.org/techniques/T1573/001,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,1.2,2025-10-24T17:48:32.429Z
attack-ent-t1573-002-asymmetric-cryptography,enterprise,T1573.002,Asymmetric Cryptography,true,https://attack.mitre.org/techniques/T1573/002,attack-pattern--bf176076-b789-408e-8cba-7275e81c0ada,1.2,2025-10-24T17:49:18.961Z
attack-ent-t1574-hijack-execution-flow,enterprise,T1574,Hijack Execution Flow,false,https://attack.mitre.org/techniques/T1574,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6,2.0,2026-04-20T21:18:17.156Z
attack-ent-t1574-001-dll,enterprise,T1574.001,DLL,true,https://attack.mitre.org/techniques/T1574/001,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,3.0,2026-04-15T22:57:22.515Z
attack-ent-t1574-004-dylib-hijacking,enterprise,T1574.004,Dylib Hijacking,true,https://attack.mitre.org/techniques/T1574/004,attack-pattern--fc742192-19e3-466c-9eb5-964a97b29490,3.0,2026-04-15T22:58:27.104Z
attack-ent-t1574-005-executable-installer-file-permission,enterprise,T1574.005,Executable Installer File Permissions Weakness,true,https://attack.mitre.org/techniques/T1574/005,attack-pattern--70d81154-b187-45f9-8ec5-295d01255979,2.0,2026-04-15T23:02:03.423Z
attack-ent-t1574-006-dynamic-linker-hijacking,enterprise,T1574.006,Dynamic Linker Hijacking,true,https://attack.mitre.org/techniques/T1574/006,attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825,3.0,2026-04-15T22:57:21.530Z
attack-ent-t1574-007-path-interception-by-path-environmen,enterprise,T1574.007,Path Interception by PATH Environment Variable,true,https://attack.mitre.org/techniques/T1574/007,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,2.0,2026-04-15T23:01:52.753Z
attack-ent-t1574-008-path-interception-by-search-order-hi,enterprise,T1574.008,Path Interception by Search Order Hijacking,true,https://attack.mitre.org/techniques/T1574/008,attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2,2.0,2026-04-15T23:01:48.263Z
attack-ent-t1574-009-path-interception-by-unquoted-path,enterprise,T1574.009,Path Interception by Unquoted Path,true,https://attack.mitre.org/techniques/T1574/009,attack-pattern--bf96a5a3-3bce-43b7-8597-88545984c07b,2.0,2026-04-15T23:01:45.477Z
attack-ent-t1574-010-services-file-permissions-weakness,enterprise,T1574.010,Services File Permissions Weakness,true,https://attack.mitre.org/techniques/T1574/010,attack-pattern--9e8b28c9-35fe-48ac-a14d-e6cc032dcbcd,2.0,2026-04-15T23:02:37.539Z
attack-ent-t1574-011-services-registry-permissions-weakne,enterprise,T1574.011,Services Registry Permissions Weakness,true,https://attack.mitre.org/techniques/T1574/011,attack-pattern--17cc750b-e95b-4d7d-9dde-49e0de24148c,2.0,2026-04-15T23:02:58.258Z
attack-ent-t1574-012-cor-profiler,enterprise,T1574.012,COR_PROFILER,true,https://attack.mitre.org/techniques/T1574/012,attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335,2.0,2026-04-16T18:58:17.752Z
attack-ent-t1574-013-kernelcallbacktable,enterprise,T1574.013,KernelCallbackTable,true,https://attack.mitre.org/techniques/T1574/013,attack-pattern--a4657bc9-d22f-47d2-a7b7-dd6ec33f3dde,2.0,2026-04-15T23:01:58.951Z
attack-ent-t1574-014-appdomainmanager,enterprise,T1574.014,AppDomainManager,true,https://attack.mitre.org/techniques/T1574/014,attack-pattern--356662f7-e315-4759-86c9-6214e2a50ff8,2.0,2026-04-15T22:57:09.601Z
attack-ent-t1578-modify-cloud-compute-infrastructure,enterprise,T1578,Modify Cloud Compute Infrastructure,false,https://attack.mitre.org/techniques/T1578,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90,2.0,2026-04-16T20:07:52.919Z
attack-ent-t1578-001-create-snapshot,enterprise,T1578.001,Create Snapshot,true,https://attack.mitre.org/techniques/T1578/001,attack-pattern--ed2e45f9-d338-4eb2-8ce5-3a2e03323bc1,2.0,2026-04-16T20:07:52.934Z
attack-ent-t1578-002-create-cloud-instance,enterprise,T1578.002,Create Cloud Instance,true,https://attack.mitre.org/techniques/T1578/002,attack-pattern--cf1c2504-433f-4c4e-a1f8-91de45a0318c,2.0,2026-04-16T20:07:52.862Z
attack-ent-t1578-003-delete-cloud-instance,enterprise,T1578.003,Delete Cloud Instance,true,https://attack.mitre.org/techniques/T1578/003,attack-pattern--70857657-bd0b-4695-ad3e-b13f92cac1b4,2.0,2026-04-16T20:07:52.915Z
attack-ent-t1578-004-revert-cloud-instance,enterprise,T1578.004,Revert Cloud Instance,true,https://attack.mitre.org/techniques/T1578/004,attack-pattern--0708ae90-d0eb-4938-9a76-d0fc94f6eec1,2.0,2026-04-16T20:07:52.953Z
attack-ent-t1578-005-modify-cloud-compute-configurations,enterprise,T1578.005,Modify Cloud Compute Configurations,true,https://attack.mitre.org/techniques/T1578/005,attack-pattern--ca00366b-83a1-4c7b-a0ce-8ff950a7c87f,3.0,2026-04-16T20:07:53.098Z
attack-ent-t1580-cloud-infrastructure-discovery,enterprise,T1580,Cloud Infrastructure Discovery,false,https://attack.mitre.org/techniques/T1580,attack-pattern--57a3d31a-d04f-4663-b2da-7df8ec3f8c9d,1.3,2025-10-24T17:48:49.479Z
attack-ent-t1583-acquire-infrastructure,enterprise,T1583,Acquire Infrastructure,false,https://attack.mitre.org/techniques/T1583,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2,1.5,2025-10-24T17:48:20.468Z
attack-ent-t1583-001-domains,enterprise,T1583.001,Domains,true,https://attack.mitre.org/techniques/T1583/001,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,1.4,2025-10-24T17:48:42.246Z
attack-ent-t1583-002-dns-server,enterprise,T1583.002,DNS Server,true,https://attack.mitre.org/techniques/T1583/002,attack-pattern--197ef1b9-e764-46c3-b96c-23f77985dc81,1.0,2025-10-24T17:48:27.611Z
attack-ent-t1583-003-virtual-private-server,enterprise,T1583.003,Virtual Private Server,true,https://attack.mitre.org/techniques/T1583/003,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795,1.1,2025-10-24T17:48:59.607Z
attack-ent-t1583-004-server,enterprise,T1583.004,Server,true,https://attack.mitre.org/techniques/T1583/004,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,1.3,2025-10-24T17:48:50.911Z
attack-ent-t1583-005-botnet,enterprise,T1583.005,Botnet,true,https://attack.mitre.org/techniques/T1583/005,attack-pattern--31225cd3-cd46-4575-b287-c2c14011c074,1.2,2025-10-24T17:48:36.255Z
attack-ent-t1583-006-web-services,enterprise,T1583.006,Web Services,true,https://attack.mitre.org/techniques/T1583/006,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,1.3,2025-10-24T17:49:04.554Z
attack-ent-t1583-007-serverless,enterprise,T1583.007,Serverless,true,https://attack.mitre.org/techniques/T1583/007,attack-pattern--04a5a8ab-3bc8-4c83-95c9-55274a89786d,1.1,2025-04-15T23:06:30.913Z
attack-ent-t1583-008-malvertising,enterprise,T1583.008,Malvertising,true,https://attack.mitre.org/techniques/T1583/008,attack-pattern--155207c0-7f53-4f13-a06b-0a9907ef5096,1.0,2025-04-15T22:47:29.928Z
attack-ent-t1584-compromise-infrastructure,enterprise,T1584,Compromise Infrastructure,false,https://attack.mitre.org/techniques/T1584,attack-pattern--7e3beebd-8bfe-4e7b-a892-e44ab06a75f9,1.6,2025-10-24T17:49:01.181Z
attack-ent-t1584-001-domains,enterprise,T1584.001,Domains,true,https://attack.mitre.org/techniques/T1584/001,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba,1.4,2025-10-24T17:49:38.448Z
attack-ent-t1584-002-dns-server,enterprise,T1584.002,DNS Server,true,https://attack.mitre.org/techniques/T1584/002,attack-pattern--c2f59d25-87fe-44aa-8f83-e8e59d077bf5,1.3,2025-10-24T17:49:20.486Z
attack-ent-t1584-003-virtual-private-server,enterprise,T1584.003,Virtual Private Server,true,https://attack.mitre.org/techniques/T1584/003,attack-pattern--39cc9f64-cf74-4a48-a4d8-fe98c54a02e0,1.1,2025-10-24T17:48:40.055Z
attack-ent-t1584-004-server,enterprise,T1584.004,Server,true,https://attack.mitre.org/techniques/T1584/004,attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5,1.2,2025-10-24T17:49:30.616Z
attack-ent-t1584-005-botnet,enterprise,T1584.005,Botnet,true,https://attack.mitre.org/techniques/T1584/005,attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,1.0,2025-10-24T17:49:02.197Z
attack-ent-t1584-006-web-services,enterprise,T1584.006,Web Services,true,https://attack.mitre.org/techniques/T1584/006,attack-pattern--ae797531-3219-49a4-bccf-324ad7a4c7b2,1.2,2025-10-24T17:49:13.641Z
attack-ent-t1584-007-serverless,enterprise,T1584.007,Serverless,true,https://attack.mitre.org/techniques/T1584/007,attack-pattern--df1bc34d-1634-4c93-b89e-8120994fce77,1.1,2025-04-15T23:06:14.037Z
attack-ent-t1584-008-network-devices,enterprise,T1584.008,Network Devices,true,https://attack.mitre.org/techniques/T1584/008,attack-pattern--149b477f-f364-4824-b1b5-aa1d56115869,1.1,2025-10-22T03:56:34.319Z
attack-ent-t1585-establish-accounts,enterprise,T1585,Establish Accounts,false,https://attack.mitre.org/techniques/T1585,attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,1.3,2025-10-24T17:49:24.456Z
attack-ent-t1585-001-social-media-accounts,enterprise,T1585.001,Social Media Accounts,true,https://attack.mitre.org/techniques/T1585/001,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928,1.1,2025-10-24T17:49:14.364Z
attack-ent-t1585-002-email-accounts,enterprise,T1585.002,Email Accounts,true,https://attack.mitre.org/techniques/T1585/002,attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,1.1,2025-10-24T17:48:52.378Z
attack-ent-t1585-003-cloud-accounts,enterprise,T1585.003,Cloud Accounts,true,https://attack.mitre.org/techniques/T1585/003,attack-pattern--926d8cfd-1d0d-4da2-ab49-3ca10ec3f3b5,1.1,2025-10-24T17:49:06.502Z
attack-ent-t1586-compromise-accounts,enterprise,T1586,Compromise Accounts,false,https://attack.mitre.org/techniques/T1586,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a,1.2,2025-10-24T17:49:02.015Z
attack-ent-t1586-001-social-media-accounts,enterprise,T1586.001,Social Media Accounts,true,https://attack.mitre.org/techniques/T1586/001,attack-pattern--274770e0-2612-4ccf-a678-ef8e7bad365d,1.1,2025-10-24T17:48:32.696Z
attack-ent-t1586-002-email-accounts,enterprise,T1586.002,Email Accounts,true,https://attack.mitre.org/techniques/T1586/002,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,1.1,2025-10-24T17:48:41.309Z
attack-ent-t1586-003-cloud-accounts,enterprise,T1586.003,Cloud Accounts,true,https://attack.mitre.org/techniques/T1586/003,attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a,1.1,2025-10-24T17:48:41.215Z
attack-ent-t1587-develop-capabilities,enterprise,T1587,Develop Capabilities,false,https://attack.mitre.org/techniques/T1587,attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf,1.1,2025-10-24T17:49:34.675Z
attack-ent-t1587-001-malware,enterprise,T1587.001,Malware,true,https://attack.mitre.org/techniques/T1587/001,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0,1.3,2025-10-24T17:48:30.776Z
attack-ent-t1587-002-code-signing-certificates,enterprise,T1587.002,Code Signing Certificates,true,https://attack.mitre.org/techniques/T1587/002,attack-pattern--34b3f738-bd64-40e5-a112-29b0542bc8bf,1.1,2025-10-24T17:48:37.738Z
attack-ent-t1587-003-digital-certificates,enterprise,T1587.003,Digital Certificates,true,https://attack.mitre.org/techniques/T1587/003,attack-pattern--1cec9319-743b-4840-bb65-431547bce82a,1.2,2025-10-24T17:48:29.137Z
attack-ent-t1587-004-exploits,enterprise,T1587.004,Exploits,true,https://attack.mitre.org/techniques/T1587/004,attack-pattern--bbc3cba7-84ae-410d-b18b-16750731dfa2,1.0,2025-10-24T17:49:17.967Z
attack-ent-t1588-obtain-capabilities,enterprise,T1588,Obtain Capabilities,false,https://attack.mitre.org/techniques/T1588,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1,1.1,2025-10-24T17:49:24.545Z
attack-ent-t1588-001-malware,enterprise,T1588.001,Malware,true,https://attack.mitre.org/techniques/T1588/001,attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970,1.1,2025-10-24T17:48:58.766Z
attack-ent-t1588-002-tool,enterprise,T1588.002,Tool,true,https://attack.mitre.org/techniques/T1588/002,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,1.2,2025-10-24T17:49:10.900Z
attack-ent-t1588-003-code-signing-certificates,enterprise,T1588.003,Code Signing Certificates,true,https://attack.mitre.org/techniques/T1588/003,attack-pattern--e7cbc1de-1f79-48ee-abfd-da1241c65a15,1.1,2025-10-24T17:49:32.891Z
attack-ent-t1588-004-digital-certificates,enterprise,T1588.004,Digital Certificates,true,https://attack.mitre.org/techniques/T1588/004,attack-pattern--19401639-28d0-4c3c-adcc-bc2ba22f6421,1.2,2025-10-24T17:48:27.525Z
attack-ent-t1588-005-exploits,enterprise,T1588.005,Exploits,true,https://attack.mitre.org/techniques/T1588/005,attack-pattern--f4b843c1-7e92-4701-8fed-ce82f8be2636,1.0,2025-10-24T17:49:36.851Z
